Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
201501BS70174,2,2,1,1,48,8,3,0,0,0,0,0,1,-1,-1
201501BS70175,1,1,3,1,24,5,3,5,3,0,0,2,0,1,5
201501BS70176,1,1,3,2,18,4,3,4,2,0,0,2,0,1,7
201501BS70177,1,1,1,1,31,6,3,0,0,0,0,0,5,1,5
201501BS70179,1,1,2,2,75,10,3,0,0,0,4,0,11,-1,-1
201501BS70180,2,1,2,2,58,9,3,0,0,2,0,0,8,1,1
201501BS70181,1,1,1,1,51,8,3,0,0,0,0,0,9,1,8
201501BS70181,2,2,1,1,67,10,3,0,0,0,0,0,9,1,9
201501BS70183,1,1,1,1,34,6,3,0,0,0,0,0,1,1,3
201501BS70184,2,1,1,1,27,6,3,0,0,0,0,0,5,1,9
201501BS70185,1,1,1,1,22,5,3,0,0,0,0,0,3,1,4
201501BS70186,1,1,1,1,40,7,3,0,0,0,0,0,3,1,9
201501BS70187,2,1,1,1,47,8,3,0,0,0,0,0,8,-1,-1
201501BS70188,1,1,2,2,29,6,3,0,0,2,0,0,8,1,6
201501BS70189,2,1,1,1,32,6,3,0,0,0,0,0,3,1,9
201501BS70190,1,1,1,1,28,6,3,0,0,0,0,0,4,1,3
201501BS70191,1,1,3,1,55,8,3,5,3,0,0,2,0,1,4
201501BS70191,1,2,3,1,46,8,3,5,3,0,0,2,0,1,10
201501BS70193,1,1,3,2,52,8,3,1,1,0,0,2,0,1,9
201501BS70194,1,1,3,2,33,6,3,5,1,0,0,2,0,1,2
201501BS70195,2,1,1,1,31,6,3,0,0,0,0,0,9,1,2
201501BS70195,3,2,1,1,34,6,3,0,0,0,0,0,9,1,2
201501BS70196,1,1,3,2,48,8,3,1,1,0,0,2,0,1,2
201501BS70198,1,1,1,1,18,4,2,0,0,0,0,0,3,1,2
201501BS70199,1,1,1,1,31,6,3,0,0,0,0,0,5,1,4
201501BS70200,2,1,1,1,45,7,3,0,0,0,0,0,4,1,3
201501BS70201,2,1,1,1,46,8,3,0,0,0,0,0,1,1,7
201501BS70202,2,1,1,1,41,7,3,0,0,0,0,0,1,1,2
201501BS70203,1,1,3,2,19,4,3,5,4,0,0,2,0,1,6
201501BS70204,1,1,1,1,39,7,3,0,0,0,0,0,5,1,5
201501BS70205,1,1,1,2,47,8,3,0,0,0,0,0,9,1,6
201501BS70206,1,1,3,1,42,7,3,9,5,0,0,2,0,1,3
201501BS70206,1,2,2,1,12,3,3,0,0,1,0,0,9,1,3
201501BS70206,1,3,2,2,0,1,3,0,0,2,0,0,9,1,3
201501BS70206,1,4,2,2,40,7,3,0,0,2,0,0,9,1,3
201501BS70207,2,1,1,2,38,7,3,0,0,0,0,0,9,1,2
201501BS70208,1,1,1,1,23,5,3,0,0,0,0,0,1,1,4
201501BS70210,1,1,1,1,46,8,3,0,0,0,0,0,8,1,4
201501BS70212,1,1,2,2,60,9,3,0,0,0,4,0,11,1,7
201501BS70213,2,1,1,1,32,6,3,0,0,0,0,0,2,1,8
201501BS70214,1,1,2,1,92,11,3,0,0,0,3,0,11,-1,-1
201501BS70216,1,1,1,1,37,7,3,0,0,0,0,0,3,1,4
201501BS70216,1,2,3,1,38,7,3,1,1,0,0,2,0,1,5
201501BS70217,1,1,1,1,46,8,3,0,0,0,0,0,5,1,10
201501BS70217,2,2,1,2,52,8,3,0,0,0,0,0,9,1,6
201501BS70217,2,3,3,2,46,8,3,1,1,0,0,2,0,1,6
201501BS70219,2,1,1,2,33,6,3,0,0,0,0,0,1,1,2
201501BS70222,2,1,1,1,49,8,3,0,0,0,0,0,3,1,8
201501BS70223,1,1,3,1,64,9,3,5,1,0,0,2,0,-1,-1
201501BS70225,1,1,3,1,24,5,3,4,3,0,0,2,0,1,7
201501BS70226,2,1,1,1,35,6,3,0,0,0,0,0,3,1,5
201501BS70227,2,1,1,1,26,6,3,0,0,0,0,0,3,1,2
201501BS70230,1,1,2,1,83,11,3,0,0,0,3,0,11,1,1
201501BS70231,2,1,1,1,41,7,3,0,0,0,0,0,1,1,1
201501BS70232,2,1,2,2,21,5,3,0,0,1,0,0,9,-1,-1
201501BS70233,1,1,3,2,26,6,3,1,3,0,0,2,0,1,2
201501BS70234,1,1,1,1,23,5,3,0,0,0,0,0,1,1,7
201501BS70235,1,1,1,1,32,6,3,0,0,0,0,0,3,1,2
201501BS70236,1,1,1,1,64,9,3,0,0,0,0,0,9,1,6
201501BS70237,1,1,3,2,16,4,3,5,1,0,0,2,0,1,3
201501BS70238,1,1,1,1,24,5,3,0,0,0,0,0,5,1,3
201501BS70240,1,1,1,2,33,6,3,0,0,0,0,0,2,1,5
201501BS70241,1,1,3,2,62,9,3,5,4,0,0,2,0,1,7
201501BS70242,1,1,3,1,40,7,3,9,5,0,0,2,0,1,7
201501BS70243,2,1,1,1,36,7,3,0,0,0,0,0,4,1,7
201501BS70244,1,1,3,1,13,3,3,1,3,0,0,2,0,1,2
201501BS70245,1,1,1,1,42,7,3,0,0,0,0,0,1,-1,-1
201501BS70247,1,1,3,2,70,10,3,1,3,0,0,2,0,1,10
201501BS70248,2,1,1,1,31,6,3,0,0,0,0,0,3,1,6
201501BS70249,2,1,1,1,20,4,3,0,0,0,0,0,3,1,1
201501BS70250,1,1,2,2,71,10,3,0,0,0,3,0,11,1,9
201501BS70251,1,1,3,2,64,9,3,1,1,0,0,2,0,-1,-1
201501BS70252,1,1,2,2,28,6,3,0,0,1,0,0,9,1,7
201501BS70253,1,1,1,2,36,7,3,0,0,0,0,0,1,1,3
201501BS70254,2,1,2,2,-1,-1,3,0,0,2,0,0,8,-1,-1
201501BS70255,1,1,1,1,28,6,3,0,0,0,0,0,3,1,6
201501BS70256,1,1,1,2,67,10,3,0,0,0,0,0,9,1,4
201501BS70258,1,1,1,2,34,6,3,0,0,0,0,0,1,-1,-1
201501BS70259,1,1,2,2,43,7,3,0,0,0,3,0,11,-1,-1
201501BS70260,1,1,1,1,24,5,3,0,0,0,0,0,1,1,8
201501BS70261,2,1,1,1,21,5,3,0,0,0,0,0,1,1,3
201501BS70262,1,1,2,1,53,8,3,0,0,1,0,0,9,1,8
201501BS70262,2,2,1,1,57,9,3,0,0,0,0,0,8,1,8
201501BS70263,1,1,2,2,21,5,3,0,0,0,2,0,11,1,8
201501BS70264,1,1,1,1,20,4,3,0,0,0,0,0,1,1,2
201501BS70265,1,1,1,1,26,6,3,0,0,0,0,0,3,1,1
201501BS70265,2,2,1,1,52,8,3,0,0,0,0,0,1,1,7
201501BS70266,2,1,1,1,39,7,3,0,0,0,0,0,3,1,2
201501BS70267,2,1,1,1,23,5,3,0,0,0,0,0,3,1,4
201501BS70268,2,1,1,1,19,4,3,0,0,0,0,0,3,1,2
201501BS70269,1,1,3,1,58,9,2,5,1,0,0,2,0,1,2
201501BS70270,1,1,1,1,33,6,3,0,0,0,0,0,3,1,10
201501BS70270,1,2,3,1,52,8,2,4,1,0,0,2,0,1,2
201501BS70271,2,1,1,2,28,6,3,0,0,0,0,0,1,1,9
201501BS70272,1,1,3,1,-1,-1,3,4,4,0,0,2,0,-1,-1
201501BS70273,2,1,1,1,40,7,3,0,0,0,0,0,3,1,2
201501BS70274,2,1,1,1,16,4,3,0,0,0,0,0,2,1,1
201501BS70275,2,1,1,1,20,4,3,0,0,0,0,0,3,1,4
201501BS70276,2,1,1,2,23,5,3,0,0,0,0,0,1,1,4
201501BS70277,1,1,3,2,28,6,2,9,9,0,0,2,0,1,2
201501BS70279,1,1,1,1,25,5,3,0,0,0,0,0,2,-1,-1
201501BS70280,2,1,2,2,21,5,3,0,0,0,0,0,5,1,2
201501BS70281,1,1,3,2,50,8,3,6,9,0,0,2,0,1,2
201501BS70282,2,1,1,2,29,6,3,0,0,0,0,0,1,1,3
201501BS70283,1,1,1,1,57,9,3,0,0,0,0,0,1,1,1
201501BS70284,1,1,2,2,69,10,3,0,0,0,1,0,11,1,10
201501BS70285,1,1,1,1,25,5,3,0,0,0,0,0,3,1,2
201501BS70285,2,2,1,1,31,6,3,0,0,0,0,0,9,1,3
201501BS70286,1,1,3,1,54,8,2,4,1,0,0,2,0,1,4
201501BS70288,1,1,1,2,24,5,3,0,0,0,0,0,1,1,7
201501BS70289,1,1,3,1,37,7,3,4,3,0,0,2,0,1,6
201501BS70290,2,1,1,1,-1,-1,3,0,0,0,0,0,1,-1,-1
201501BS70291,1,1,1,1,34,6,2,0,0,0,0,0,3,1,4
201501BS70291,2,2,1,1,-1,-1,3,0,0,0,0,0,1,-1,-1
201501BS70292,1,1,3,1,85,11,3,5,1,0,0,2,0,1,9
201501BS70293,2,1,1,1,-1,-1,3,0,0,0,0,0,19,-1,-1
201501BS70294,2,1,1,1,23,5,3,0,0,0,0,0,3,-1,-1
201501BS70295,1,1,3,2,37,7,2,1,1,0,0,2,0,1,4
201501BS70296,2,1,1,1,-1,-1,3,0,0,0,0,0,1,1,7
201501BS70297,2,1,1,1,37,7,3,0,0,0,0,0,1,1,1
201501BS70298,2,1,1,1,20,4,3,0,0,0,0,0,1,1,6
201501BS70300,2,1,1,1,32,6,3,0,0,0,0,0,3,1,7
201501BS70301,1,1,2,2,50,8,3,0,0,0,4,0,11,-1,-1
201501BS70303,1,1,3,2,21,5,3,9,9,0,0,2,0,1,4
201501BS70304,2,1,1,1,28,6,3,0,0,0,0,0,1,1,2
201501BS70305,1,1,3,2,36,7,3,4,1,0,0,2,0,1,7
201501BS70307,1,1,1,2,33,6,3,0,0,0,0,0,1,1,8
201501BS70308,2,1,1,1,42,7,3,0,0,0,0,0,1,1,2
201501BS70309,2,1,1,1,23,5,3,0,0,0,0,0,1,1,5
201501BS70310,2,1,1,1,34,6,3,0,0,0,0,0,1,1,3
201501BS70311,1,1,2,2,26,6,3,0,0,0,4,0,11,1,2
201501BS70312,1,1,1,1,34,6,3,0,0,0,0,0,3,1,2
201501BS70313,1,1,2,2,65,9,3,0,0,0,2,0,11,-1,-1
201501BS70316,1,1,3,2,89,11,3,5,1,0,0,2,0,1,3
201501BS70317,1,1,1,1,30,6,3,0,0,0,0,0,9,-1,-1
201501BS70318,2,1,1,2,40,7,3,0,0,0,0,0,1,1,1
201501BS70321,1,1,1,1,32,6,2,0,0,0,0,0,9,-1,-1
201501BS70322,1,1,3,2,8,2,3,4,1,0,0,2,0,1,1
201501BS70323,1,1,2,2,50,8,3,0,0,0,4,0,11,1,4
201501BS70324,2,1,1,1,30,6,3,0,0,0,0,0,19,1,3
201501BS70325,1,1,1,1,31,6,3,0,0,0,0,0,3,1,6
201501BS70326,1,1,1,1,26,6,3,0,0,0,0,0,3,1,4
201501BS70327,1,1,1,1,21,5,3,0,0,0,0,0,9,1,1
201501BS70327,1,2,2,2,18,4,3,0,0,2,0,0,9,1,3
201501BS70328,1,1,1,1,32,6,3,0,0,0,0,0,9,1,5
201501BS70329,1,1,3,2,44,7,2,4,2,0,0,2,0,1,3
201501BS70330,2,1,1,1,56,9,3,0,0,0,0,0,11,1,2
201501BS70331,1,1,2,2,35,6,3,0,0,1,0,0,9,1,4
201501BS70331,1,2,2,2,34,6,3,0,0,2,0,0,9,1,4
201501BS70332,2,1,1,1,42,7,3,0,0,0,0,0,1,1,3
201501BS70333,1,1,3,2,34,6,3,5,2,0,0,2,0,-1,-1
201501BS70334,1,1,1,2,22,5,3,0,0,0,0,0,9,1,6
201501BS70335,1,1,3,2,51,8,3,1,1,0,0,2,0,1,1
201501BS70336,1,1,1,1,28,6,3,0,0,0,0,0,3,1,5
201501BS70338,2,1,1,1,28,6,3,0,0,0,0,0,3,1,4
201501BS70340,1,1,3,2,38,7,3,4,2,0,0,2,0,1,5
201501BS70341,2,1,1,1,47,8,3,0,0,0,0,0,1,1,5
201501BS70342,1,1,3,1,38,7,3,9,5,0,0,2,0,1,2
201501BS70343,2,1,1,1,25,5,3,0,0,0,0,0,3,1,2
201501BS70343,3,2,1,1,18,4,3,0,0,0,0,0,3,1,5
201501BS70344,2,1,1,1,21,5,3,0,0,0,0,0,3,-1,-1
201501BS70345,2,1,1,2,34,6,3,0,0,0,0,0,1,1,4
201501BS70346,2,1,1,2,34,6,3,0,0,0,0,0,4,1,7
201501BS70347,1,1,1,1,18,4,2,0,0,0,0,0,3,1,3
201501BS70348,1,1,1,1,25,5,3,0,0,0,0,0,1,1,6
201501BS70348,1,2,3,2,40,7,2,1,1,0,0,2,0,1,1
201501BS70349,1,1,1,1,22,5,3,0,0,0,0,0,3,1,3
201501BS70350,2,1,1,1,34,6,3,0,0,0,0,0,1,1,6
201501BS70351,2,1,1,1,26,6,3,0,0,0,0,0,3,1,5
201501BS70352,1,1,1,2,60,9,3,0,0,0,0,0,9,1,6
201501BS70352,1,3,2,2,72,10,3,0,0,1,0,0,9,1,6
201501BS70352,1,4,2,1,18,4,3,0,0,2,0,0,9,-1,-1
201501BS70352,2,2,1,1,29,6,3,0,0,0,0,0,19,1,10
201501BS70354,1,1,3,2,52,8,3,5,4,0,0,2,0,-1,-1
201501BS70355,2,1,1,2,55,8,3,0,0,0,0,0,1,1,9
201501BS70356,1,1,1,1,25,5,3,0,0,0,0,0,1,1,5
201501BS70357,1,1,1,1,52,8,3,0,0,0,0,0,4,1,10
201501BS70360,2,1,1,1,48,8,3,0,0,0,0,0,9,1,3
201501BS70361,1,1,1,1,37,7,3,0,0,0,0,0,4,1,5
201501BS70362,1,1,1,1,19,4,3,0,0,0,0,0,9,1,8
201501BS70362,1,2,2,1,19,4,3,0,0,1,0,0,9,1,3
201501BS70363,2,1,1,1,44,7,2,0,0,0,0,0,4,1,2
201501BS70364,2,1,1,1,46,8,3,0,0,0,0,0,3,1,2
201501BS70365,1,1,3,1,32,6,3,4,1,0,0,2,0,1,2
201501BS70367,2,1,1,1,26,6,3,0,0,0,0,0,3,1,2
201501BS70368,1,1,3,1,44,7,2,9,9,0,0,2,0,1,5
201501BS70371,1,1,1,1,20,4,3,0,0,0,0,0,3,1,1
201501BS70372,1,1,1,1,55,8,3,0,0,0,0,0,8,1,8
201501BS70373,1,1,3,1,50,8,3,1,1,0,0,2,0,1,6
201501BS70374,1,1,1,1,31,6,3,0,0,0,0,0,3,1,5
201501BS70376,1,1,1,1,39,7,3,0,0,0,0,0,1,1,5
201501BS70378,1,1,1,1,43,7,3,0,0,0,0,0,1,1,5
201501BS70380,2,1,1,1,51,8,3,0,0,0,0,0,1,1,3
201501BS70381,2,1,1,1,-1,-1,3,0,0,0,0,0,5,1,10
201501BS70382,1,1,1,2,31,6,3,0,0,0,0,0,1,1,2
201501BS70383,1,1,3,1,32,6,3,1,1,0,0,2,0,1,2
201501BS70385,1,1,3,2,20,4,3,5,1,0,0,2,0,1,3
201501BS70387,1,1,1,1,28,6,3,0,0,0,0,0,1,1,3
201501BS70388,1,1,1,1,22,5,3,0,0,0,0,0,1,-1,-1
201501BS70390,2,1,1,2,58,9,3,0,0,0,0,0,1,1,5
201501BS70391,2,1,1,1,17,4,3,0,0,0,0,0,3,1,5
201501BS70392,1,1,3,2,10,2,3,1,1,0,0,2,0,1,2
201501BS70392,1,2,3,2,-1,-1,3,1,1,0,0,2,0,1,2
201501BS70393,1,1,2,1,4,1,3,0,0,0,4,0,11,1,2
201501BS70393,1,2,2,2,5,1,3,0,0,0,4,0,11,1,2
201501BS70393,1,3,2,1,0,1,3,0,0,0,4,0,11,1,2
201501BS70394,1,1,1,1,23,5,3,0,0,0,0,0,3,1,1
201501BS70394,1,2,3,1,59,9,3,1,3,0,0,2,0,1,5
201501BS70395,2,1,1,1,35,6,3,0,0,0,0,0,1,1,4
201501BS70396,2,1,1,1,38,7,3,0,0,0,0,0,1,1,6
201501BS70397,2,1,1,1,-1,-1,3,0,0,0,0,0,2,-1,-1
201501BS70399,1,1,1,1,48,8,3,0,0,0,0,0,19,1,5
201501BS70400,1,1,1,1,40,7,3,0,0,0,0,0,1,-1,-1
201501BS70401,1,1,3,2,65,9,2,5,1,0,0,2,0,-1,-1
201501BS70402,1,1,3,2,32,6,3,1,1,0,0,2,0,1,3
201501BS70403,2,1,1,1,32,6,3,0,0,0,0,0,1,1,3
201501BS70404,1,1,1,2,36,7,3,0,0,0,0,0,1,1,2
201501BS70405,1,1,1,2,47,8,3,0,0,0,0,0,1,1,7
201501BS70406,1,1,1,1,30,6,3,0,0,0,0,0,3,1,7
201501BS70408,1,1,3,2,71,10,3,4,1,0,0,2,0,1,8
201501BS70409,2,1,2,2,17,4,3,0,0,2,0,0,9,1,5
201501BS70410,1,1,3,1,-1,-1,2,4,1,0,0,2,0,-1,-1
201501BS70411,2,1,2,2,23,5,2,0,0,0,0,0,4,1,5
201501BS70412,1,1,3,1,42,7,3,5,1,0,0,2,0,1,3
201501BS70413,2,1,1,1,21,5,3,0,0,0,0,0,1,1,8
201501BS70417,2,1,1,1,20,4,3,0,0,0,0,0,3,1,5
201501BS70418,1,1,3,1,43,7,3,5,1,0,0,2,0,1,2
201501BS70419,1,1,3,2,95,11,2,5,1,0,0,2,0,1,4
201501BS70420,1,1,1,1,41,7,3,0,0,0,0,0,1,1,10
201501BS70421,1,1,1,1,48,8,3,0,0,0,0,0,8,1,6
201501BS70421,2,2,1,1,24,5,3,0,0,0,0,0,9,1,9
201501BS70422,1,1,3,2,7,2,3,1,1,0,0,2,0,-1,-1
201501BS70423,2,1,1,1,32,6,3,0,0,0,0,0,9,1,6
201501BS70424,1,1,1,1,24,5,3,0,0,0,0,0,1,1,1
201501BS70425,2,1,1,1,32,6,3,0,0,0,0,0,8,1,5
201501BS70425,2,2,2,2,62,9,3,0,0,2,0,0,8,1,3
201501BS70426,1,1,1,1,35,6,2,0,0,0,0,0,1,1,7
201501BS70427,1,1,1,1,35,6,3,0,0,0,0,0,8,1,4
201501BS70428,2,1,1,1,26,6,3,0,0,0,0,0,1,1,5
201501BS70429,1,1,3,2,50,8,3,5,1,0,0,2,0,1,5
201501BS70430,2,1,1,1,35,6,3,0,0,0,0,0,1,-1,-1
201501BS70431,1,1,1,1,29,6,3,0,0,0,0,0,3,1,6
201501BS70432,1,1,1,1,40,7,3,0,0,0,0,0,9,1,3
201501BS70433,1,1,1,1,19,4,3,0,0,0,0,0,1,1,1
201501BS70434,1,1,1,2,39,7,3,0,0,0,0,0,9,1,2
201501BS70436,1,1,1,1,57,9,3,0,0,0,0,0,1,1,1
201501BS70438,2,1,1,1,39,7,3,0,0,0,0,0,1,1,3
201501BS70439,1,1,1,1,51,8,3,0,0,0,0,0,9,-1,-1
201501BS70439,1,2,2,1,29,6,3,0,0,1,0,0,9,1,4
201501BS70439,1,3,2,2,28,6,3,0,0,2,0,0,9,1,5
201501BS70440,1,1,1,1,36,7,3,0,0,0,0,0,1,1,4
201501BS70441,2,1,1,1,23,5,3,0,0,0,0,0,3,1,5
201501BS70443,2,1,2,2,41,7,3,0,0,1,0,0,9,1,7
201501BS70443,2,2,2,1,9,2,3,0,0,2,0,0,9,1,7
201501BS70444,1,1,3,1,24,5,2,1,1,0,0,2,0,-1,-1
201501BS70445,1,1,1,1,38,7,3,0,0,0,0,0,1,1,6
201501BS70446,2,1,1,1,21,5,3,0,0,0,0,0,1,-1,-1
201501BS70447,1,1,1,1,31,6,3,0,0,0,0,0,1,1,3
201501BS70448,1,1,1,1,44,7,3,0,0,0,0,0,1,1,8
201501BS70449,1,1,3,1,32,6,3,5,3,0,0,2,0,1,7
201501BS70450,1,1,1,1,19,4,3,0,0,0,0,0,1,1,2
201501BS70451,1,1,1,1,32,6,3,0,0,0,0,0,9,1,10
201501BS70452,1,1,1,1,20,4,3,0,0,0,0,0,3,1,3
201501BS70453,1,1,3,1,67,10,3,1,1,0,0,2,0,1,9
201501BS70455,1,1,1,1,-1,-1,3,0,0,0,0,0,5,-1,-1
201501BS70457,1,1,1,1,29,6,3,0,0,0,0,0,3,1,3
201501BS70458,1,1,3,2,59,9,3,9,9,0,0,2,0,1,6
201501BS70459,2,1,1,2,54,8,2,0,0,0,0,0,1,-1,-1
201501BS70462,1,1,1,1,22,5,3,0,0,0,0,0,3,1,4
201501BS70463,2,1,1,1,49,8,3,0,0,0,0,0,1,1,6
201501BS70464,1,1,1,1,39,7,3,0,0,0,0,0,1,1,8
201501BS70464,2,2,1,1,24,5,3,0,0,0,0,0,1,1,3
201501BS70465,1,1,1,1,34,6,3,0,0,0,0,0,5,1,2
201501BS70466,1,1,1,2,25,5,3,0,0,0,0,0,1,1,2
201501BS70467,1,1,1,1,19,4,3,0,0,0,0,0,2,1,2
201501BS70468,1,1,1,1,31,6,3,0,0,0,0,0,9,1,2
201501BS70470,2,1,1,1,31,6,3,0,0,0,0,0,1,1,7
201501BS70471,1,1,3,1,12,3,3,1,1,0,0,2,0,-1,-1
201501BS70472,1,1,1,1,40,7,3,0,0,0,0,0,3,1,2
201501BS70473,1,1,2,2,35,6,3,0,0,2,0,0,8,1,3
201501BS70475,2,1,1,1,20,4,3,0,0,0,0,0,3,1,2
201501BS70476,2,1,1,1,27,6,3,0,0,0,0,0,3,1,4
201501BS70477,2,1,1,1,40,7,3,0,0,0,0,0,3,1,2
201501BS70478,2,1,1,1,32,6,3,0,0,0,0,0,1,1,6
201501BS70479,1,1,1,2,36,7,3,0,0,0,0,0,9,1,1
201501BS70480,1,1,1,1,32,6,3,0,0,0,0,0,5,1,2
201501BS70481,1,1,3,1,51,8,3,8,9,0,0,2,0,3,4
201501BS70484,1,1,3,1,25,5,3,1,1,0,0,2,0,1,4
201501BS70485,1,1,1,1,-1,-1,3,0,0,0,0,0,9,1,5
201501BS70486,2,1,1,2,31,6,2,0,0,0,0,0,5,3,8
201501BS70487,2,1,1,1,28,6,3,0,0,0,0,0,1,1,3
201501BS70488,2,1,1,1,49,8,3,0,0,0,0,0,1,1,7
201501BS70489,1,1,3,1,19,4,3,4,1,0,0,2,0,1,3
201501BS70490,1,1,1,1,25,5,3,0,0,0,0,0,9,-1,-1
201501BS70492,1,1,1,1,19,4,3,0,0,0,0,0,9,1,2
201501BS70492,1,2,2,2,23,5,3,0,0,1,0,0,9,1,2
201501BS70493,1,1,2,1,23,5,2,0,0,2,0,0,8,1,6
201501BS70495,1,1,3,1,83,11,3,1,1,0,0,2,0,1,10
201501BS70496,1,1,1,1,33,6,3,0,0,0,0,0,9,1,4
201501BS70497,1,1,3,2,38,7,3,1,1,0,0,2,0,1,6
201501BS70498,2,1,1,1,30,6,2,0,0,0,0,0,3,1,3
201501BS70499,1,1,1,1,26,6,3,0,0,0,0,0,3,1,7
201501BS70500,1,1,1,2,81,11,3,0,0,0,0,0,9,1,8
201501BS70501,1,1,1,1,36,7,3,0,0,0,0,0,3,1,7
201501BS70502,1,1,2,2,53,8,3,0,0,0,3,0,11,1,6
201501BS70503,1,1,3,2,54,8,3,5,1,0,0,2,0,1,9
201501BS70504,2,1,1,1,-1,-1,3,0,0,0,0,0,3,1,2
201501BS70505,2,1,1,1,27,6,3,0,0,0,0,0,3,1,5
201501BS70506,2,1,1,1,23,5,3,0,0,0,0,0,3,1,1
201501BS70507,1,1,1,1,40,7,3,0,0,0,0,0,8,1,3
201501BS70507,1,2,2,1,31,6,3,0,0,2,0,0,8,1,2
201501BS70508,1,1,3,2,22,5,3,5,1,0,0,2,0,-1,-1
201501BS70509,1,1,1,1,47,8,3,0,0,0,0,0,1,1,9
201501BS70510,2,1,1,2,27,6,3,0,0,0,0,0,1,1,1
201501BS70513,2,1,1,1,48,8,3,0,0,0,0,0,5,1,6
201501BS70514,1,1,1,1,21,5,3,0,0,0,0,0,9,1,2
201501BS70516,1,1,1,1,23,5,3,0,0,0,0,0,3,1,2
201501BS70519,1,1,1,1,62,9,3,0,0,0,0,0,9,1,4
201501BS70520,1,1,1,1,51,8,2,0,0,0,0,0,9,1,8
201501BS70522,1,1,1,1,38,7,3,0,0,0,0,0,3,1,4
201501BS70525,2,1,1,1,51,8,3,0,0,0,0,0,3,1,3
201501BS70527,2,1,2,1,23,5,3,0,0,1,0,0,9,1,2
201501BS70528,1,1,1,1,38,7,3,0,0,0,0,0,5,1,6
201501BS70529,1,1,3,1,55,8,3,9,9,0,0,2,0,-1,-1
201501BS70531,1,1,1,1,17,4,3,0,0,0,0,0,3,1,3
201501BS70532,2,1,1,1,47,8,3,0,0,0,0,0,9,1,2
201501BS70533,2,1,1,1,23,5,3,0,0,0,0,0,3,1,2
201501BS70534,1,1,1,2,26,6,3,0,0,0,0,0,3,1,4
201501BS70535,1,1,2,2,47,8,3,0,0,2,0,0,8,1,5
201501BS70536,1,1,3,2,76,11,3,4,1,0,0,2,0,1,7
201501BS70537,2,1,1,1,52,8,3,0,0,0,0,0,9,1,5
201501BS70538,2,1,1,1,31,6,3,0,0,0,0,0,3,1,2
201501BS70539,1,1,1,2,66,10,3,0,0,0,0,0,1,1,5
201501BS70540,2,1,1,1,43,7,2,0,0,0,0,0,5,1,4
201501BS70542,2,1,1,1,34,6,3,0,0,0,0,0,5,1,3
201501BS70543,1,1,1,1,58,9,3,0,0,0,0,0,8,1,1
201501BS70544,2,1,1,2,25,5,3,0,0,0,0,0,1,1,6
201501BS70545,2,1,1,1,24,5,3,0,0,0,0,0,3,1,8
201501BS70546,1,1,1,1,26,6,3,0,0,0,0,0,1,1,4
201501BS70547,2,1,1,1,35,6,3,0,0,0,0,0,3,1,1
201501BS70548,1,1,1,1,-1,-1,3,0,0,0,0,0,8,1,2
201501BS70548,1,2,2,1,22,5,3,0,0,2,0,0,8,1,7
201501BS70548,1,3,2,1,20,4,3,0,0,2,0,0,8,1,7
201501BS70549,1,1,2,2,67,10,3,0,0,0,3,0,11,1,4
201501BS70550,1,1,3,2,33,6,3,9,9,0,0,2,0,1,2
201501BS70551,1,1,1,1,30,6,3,0,0,0,0,0,2,1,3
201501BS70553,1,1,1,1,43,7,3,0,0,0,0,0,9,1,2
201501BS70553,1,2,2,2,8,2,3,0,0,1,0,0,9,1,2
201501BS70553,2,3,1,2,56,9,3,0,0,0,0,0,9,1,8
201501BS70553,2,4,2,2,29,6,3,0,0,1,0,0,9,-1,-1
201501BS70554,1,1,1,1,25,5,3,0,0,0,0,0,1,1,3
201501BS70555,1,1,1,1,21,5,3,0,0,0,0,0,3,1,8
201501BS70556,1,1,1,1,26,6,3,0,0,0,0,0,9,1,2
201501BS70557,2,1,1,1,51,8,3,0,0,0,0,0,1,1,4
201501BS70558,2,1,1,1,43,7,3,0,0,0,0,0,1,1,2
201501BS70559,2,1,1,1,27,6,3,0,0,0,0,0,1,1,2
201501BS70560,1,1,1,1,33,6,3,0,0,0,0,0,8,1,5
201501BS70561,1,1,1,1,41,7,2,0,0,0,0,0,1,1,3
201501BS70562,2,1,1,1,44,7,3,0,0,0,0,0,5,1,8
201501BS70563,2,1,1,2,27,6,3,0,0,0,0,0,9,1,2
201501BS70564,2,1,1,1,24,5,3,0,0,0,0,0,3,1,5
201501BS70565,1,1,1,1,49,8,3,0,0,0,0,0,1,1,1
201501BS70566,1,1,2,2,96,11,3,0,0,0,2,0,11,1,8
201501BS70567,1,1,1,1,30,6,3,0,0,0,0,0,5,1,10
201501BS70568,2,1,1,1,31,6,3,0,0,0,0,0,3,1,5
201501BS70569,2,1,1,2,30,6,3,0,0,0,0,0,1,1,10
201501BS70571,2,1,1,2,64,9,2,0,0,0,0,0,1,1,7
201501BS70572,2,1,1,1,33,6,3,0,0,0,0,0,3,1,6
201501BS70574,2,1,1,1,38,7,3,0,0,0,0,0,1,1,7
201501BS70575,2,1,1,1,37,7,3,0,0,0,0,0,5,1,7
